Reference,Zenon,World Cat,Zotero,Findspot,Geonames ,Pleiades,Lat,Long,ARCH coin type,Mint,Nomisma mint ID ,Mint uncertain?,Mint Lat,Mint Long,Mint 2 Nomisma ID,Authority,Find Region,Metal,Site type,Getty vocabulary 1,Getty vocabulary 2,Production From Date,Production To Date
,nmo:hasReferenceWork,nmo:hasReferenceWork,nmo:hasReferenceWork,nmo:hasFindspot,nmo:hasFindspot,nmo:hasFindspot,,,nmo:TypeSeriesItem,nmo:hasMint,nmo:hasMint,,,,nmo:hasMint,nmo:hasAuthority,nmo:hasFindspot,nmo:hasMaterial,,,,nmo:hasStartDate,nmo:hasEndDate
Tek (2002) no. 575,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,150,88
Tek (2002) no. 576,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,150,88
Tek (2002) no. 577,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,,,,150,88
Tek (2002) no. 578,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,150,88
Tek (2002) no. 579,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,150,88
Tek (2002) no. 580,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,150,88
Tek (2002) no. 581,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,150,88
Tek (2002) no. 582,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,150,88
Tek (2002) no. 583,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Helios temple,http://vocab.getty.edu/aat/300007595,,150,88
Tek (2002) no. 584,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Shop,http://vocab.getty.edu/aat/300432409,,150,88
Tek (2002) no. 585,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,150,88
Tek (2002) no. 586,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,150,88
Tek (2002) no. 587,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,150,88
Tek (2002) no. 588,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,150,88
Tek (2002) no. 589,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Surface,,,150,88
Tek (2002) no. 590,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Theatre ,http://vocab.getty.edu/aat/300007117,,150,88
Tek (2002) no. 591,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Surface,,,150,88
Tek (2002) no. 592,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,House,http://vocab.getty.edu/aat/300005433,,150,88
Tek (2002) no. 593,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Surface,,,150,88
Tek (2002) no. 594,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Terrace,http://vocab.getty.edu/aat/300004182,,150,88
Tek (2002) no. 595,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Terrace,http://vocab.getty.edu/aat/300004182,,150,88
Tek (2002) no. 596,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Terrace,http://vocab.getty.edu/aat/300004182,,150,88
Tek (2002) no. 597,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Surface,,,150,88
Tek (2002) no. 598,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Surface,,,150,88
Tek (2002) no. 599,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Surface,,,150,88
Tek (2002) no. 600,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Praefurnium,http://vocab.getty.edu/aat/300052208,,150,88
Tek (2002) no. 601,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Surface,,,150,88
Tek (2002) no. 602,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,,,,150,88
Tek (2002) no. 603,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,,,,150,88
Tek (2002) no. 604,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Surface,,,150,88
Tek (2002) no. 605,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Surface,,,150,88
Tek (2002) no. 606,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Room,http://vocab.getty.edu/aat/300004044,,150,88
Tek (2002) no. 607,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Surface,,,150,88
Tek (2002) no. 608,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,,,,150,88
Tek (2002) no. 609,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,,,,150,88
Tek (2002) no. 610,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,,,,150,88
Tek (2002) no. 611,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Surface,,,150,88
Tek (2002) no. 612,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Surface,,,150,88
Tek (2002) no. 613,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,150,88
Tek (2002) no. 614,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Surface,,,150,88
Tek (2002) no. 615,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,,,,150,88
Tek (2002) no. 616,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,,,,150,88
Tek (2002) no. 617,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Surface,,,150,88
Tek (2002) no. 618,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,,,,150,88
Tek (2002) no. 619,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,,,,150,88
Tek (2002) no. 620,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,,,,150,88
Tek (2002) no. 621 ,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,,,,150,88
Tek (2002) no. 622,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,,,,150,88
Tek (2002) no. 623,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,,,,150,88
Tek (2002) no. 624,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,,,,150,88
Tek (2002) no. 625,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,,,,150,88
Tek (2002) no. 626,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,,,,150,88
Tek (2002) no. 627,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,,,,150,88
Tek (2002) no. 628,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,,,,150,88
Tek (2002) no. 629,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,150,88
Tek (2002) no. 630,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,150,88
Tek (2002) no. 631,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,150,88
Tek (2002) no. 632,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,150,88
Tek (2002) no. 633,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,150,88
Tek (2002) no. 634,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,150,88
Tek (2002) no. 635,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,150,88
Tek (2002) no. 636,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,150,88
Tek (2002) no. 637,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ae,,,,150,88
Tek (2002) no. 638,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,https://greekcoinage.org/iris/id/masicytes_troxell_1982_4_85,Masicytes,http://nomisma.org/id/masicytes,,36.250801,29.993638,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ar,Surface,,,88,30
Tek (2002) no. 639,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,https://greekcoinage.org/iris/id/masicytes_troxell_1982_4_85,Masicytes,http://nomisma.org/id/masicytes,,36.250801,29.993638,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ar,Water channel,http://vocab.getty.edu/aat/300008618,,88,30
Tek (2002) no. 640,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,https://greekcoinage.org/iris/id/masicytes_troxell_1982_4_85,Masicytes,http://nomisma.org/id/masicytes,,36.250801,29.993638,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ar,Water channel,http://vocab.getty.edu/aat/300008618,,88,30
Tek (2002) no. 641,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,https://greekcoinage.org/iris/id/masicytes_troxell_1982_4_85,Masicytes,http://nomisma.org/id/masicytes,,36.250801,29.993638,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ar,,,,88,30
Tek (2002) no. 642,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,https://greekcoinage.org/iris/id/myra_troxell_1982_4_101,Myra,http://nomisma.org/id/myra,,36.250801,29.993638,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ar,Stadium,http://vocab.getty.edu/aat/300007271,,88,30
Tek (2002) no. 643,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,https://greekcoinage.org/iris/id/masicytes_troxell_1982_4_108,Masicytes,http://nomisma.org/id/masicytes,,36.250801,29.993638,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ar,Water channel,http://vocab.getty.edu/aat/300008618,,88,30
Tek (2002) no. 644,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,https://greekcoinage.org/iris/id/masicytes_troxell_1982_4_109,Masicytes,http://nomisma.org/id/masicytes,,36.250801,29.993638,,http://nomisma.org/id/lycian_league,Lycia,http://nomisma.org/id/ar,Room,http://vocab.getty.edu/aat/300004044,,88,30
Tek (2002) no. 753,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,http://numismatics.org/pella/id/price.266,,,TRUE,,,,http://nomisma.org/id/alexander_iii,Lycia,http://nomisma.org/id/ae,Room,http://vocab.getty.edu/aat/300004044,,336,323
Tek (2002) no. 754,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,http://numismatics.org/pella/id/price.266,,,TRUE,,,,http://nomisma.org/id/alexander_iii,Lycia,http://nomisma.org/id/ae,,,,336,323
Tek (2002) no. 755,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,http://numismatics.org/pella/id/price.280,,,TRUE,,,,http://nomisma.org/id/alexander_iii,Lycia,http://nomisma.org/id/ae,,,,336,323
Tek (2002) no. 756,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,http://numismatics.org/pella/id/price.3061,Tarsus,http://nomisma.org/id/tarsus,,36.916667,34.9,,http://nomisma.org/id/alexander_iii,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,323,317
Tek (2002) no. 757,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/alexander_iii,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,330,300
Tek (2002) no. 758,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/alexander_iii,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,330,300
Tek (2002) no. 759,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/alexander_iii,Lycia,http://nomisma.org/id/ae,,,,330,300
Tek (2002) no. 760,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/alexander_iii,Lycia,http://nomisma.org/id/ae,,,,330,300
Tek (2002) no. 761,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,http://numismatics.org/pella/id/price.2065,Miletus,http://nomisma.org/id/miletus,,37.530233,27.278369,,http://nomisma.org/id/alexander_iii,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,320,320
Tek (2002) no. 762,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,http://numismatics.org/pella/id/price.2065,Miletus,http://nomisma.org/id/miletus,,37.530233,27.278369,,http://nomisma.org/id/alexander_iii,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,320,320
Tek (2002) no. 763,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/alexander_iii,Lycia,http://nomisma.org/id/ae,,,,320,320
Tek (2002) no. 764,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/alexander_iii,Lycia,http://nomisma.org/id/ae,Surface,,,320,320
Tek (2002) no. 765,,,https://www.zotero.org/groups/5615864/change_project_site_finds_database/items/SRZW2WQB/library,Arycanda,,https://pleiades.stoa.org/places/638770,36.5135862,30.05868295,,,,TRUE,,,,http://nomisma.org/id/alexander_iii,Lycia,http://nomisma.org/id/ae,Water channel,http://vocab.getty.edu/aat/300008618,,320,320
